Timestamp,ShowDate,ShowVenue,TicketCost,Ticketssource, LoverFestTickets,MerchBoostEmail 
11/17/2022 19:18,4/21/2023,Houston,35,Verified Fan Presale,No,No
11/17/2022 19:18,7/1/2023,Cincinnati,46.29,Verified Fan Presale,No,Yes
11/17/2022 19:19,5/12/2023,Philadelphia,35,Verified Fan Presale,No,Yes
11/17/2022 19:19,5/27/2023,East Rutherford,42.55,Verified Fan Presale,No,Yes
11/17/2022 19:19,5/5/2023,Nashville,40,Verified Fan Presale,No,Yes
11/17/2022 19:20,4/14/2023,Tampa,93.8,Verified Fan Presale,No,No
11/17/2022 19:21,6/9/2023,Detroit,118,Verified Fan Presale,No,No
11/17/2022 19:21,6/17/2023,Pittsburgh,57,Verified Fan Presale,No,Yes
11/17/2022 19:21,6/10/2023,Detroit,32,General Onsale,No,No
11/17/2022 19:22,5/26/2023,East Rutherford,50,Verified Fan Presale,No,Yes
11/17/2022 19:23,7/15/2023,Denver,125,Capital One Presale,No,No
11/17/2022 19:23,5/5/2023,Nashville,48.37,Capital One Presale,No,No
11/17/2022 19:23,7/29/2023,Santa Clara,75,Verified Fan Presale,No,No
11/17/2022 19:24,3/17/2023,Glendale,160,Verified Fan Presale,No,No
11/17/2022 19:25,8/5/2023,Los Angeles,70,Verified Fan Presale,No,No
11/17/2022 19:25,7/23/2023,Seattle,800,Verified Fan Presale,No,Yes
11/17/2022 19:25,7/14/2023,Denver,101,Verified Fan Presale,No,No
11/17/2022 19:25,4/22/2023,Houston,32,Verified Fan Presale,No,Yes
11/17/2022 19:27,7/14/2023,Denver,138,Verified Fan Presale,No,No
11/17/2022 19:28,7/15/2023,Denver,115.45,Verified Fan Presale,No,No
11/17/2022 19:29,3/25/2023,Las Vegas,60,Verified Fan Presale,No,No
11/17/2022 19:29,7/15/2023,Denver,33,Verified Fan Presale,No,No
11/17/2022 19:31,7/1/2023,Cincinnati,66,Verified Fan Presale,No,No
11/17/2022 19:33,4/15/2023,Tampa,91,Capital One Presale,No,No
11/17/2022 19:33,7/15/2023,Denver,25,Verified Fan Presale,No,No
11/17/2022 19:33,6/4/2023,Chicago,100,Verified Fan Presale,No,Yes
11/17/2022 19:34,5/21/2023,Foxborough,60,Verified Fan Presale,No,No
11/17/2022 19:35,4/29/2023,Atlanta,56.7,Capital One Presale,No,No
11/17/2022 19:36,4/28/2023,Atlanta,50,Verified Fan Presale,No,Yes
11/17/2022 19:36,7/22/2023,Seattle,45,Verified Fan Presale,No,No
11/17/2022 19:36,8/3/2023,Los Angeles,57.85,Capital One Presale,No,Yes
11/17/2022 19:37,8/8/2023,Los Angeles,54,Verified Fan Presale,No,No
11/17/2022 19:37,7/22/2023,Seattle,75,Verified Fan Presale,Yes,No
11/17/2022 19:38,4/29/2023,Atlanta,60,Verified Fan Presale,No,No
11/17/2022 19:39,8/5/2023,Los Angeles,69.76,Verified Fan Presale,No,No
11/17/2022 19:39,6/10/2023,Detroit,35.7,Capital One Presale,No,No
11/17/2022 19:39,7/7/2023,Kansas City,50,Verified Fan Presale,No,Yes
11/17/2022 19:40,6/3/2023,Chicago,44,Capital One Presale,No,Yes
11/17/2022 19:40,7/29/2023,Santa Clara,220,Verified Fan Presale,No,No
11/17/2022 19:40,5/28/2023,East Rutherford,35,Verified Fan Presale,No,No
11/17/2022 19:40,7/14/2023,Denver,51.1,Verified Fan Presale,No,Yes
11/17/2022 19:41,6/2/2023,Chicago,170,Verified Fan Presale,No,Yes
11/17/2022 19:42,6/23/2023,Minneapolis,89,Capital One Presale,No,No
11/17/2022 19:42,7/8/2023,Kansas City,135,Capital One Presale,No,No
11/17/2022 19:42,4/23/2023,Houston,45,Verified Fan Presale,No,No
11/17/2022 19:43,3/31/2023,Arlington,50,Verified Fan Presale,No,No
11/17/2022 19:43,7/22/2023,Seattle,44,Verified Fan Presale,No,No
11/17/2022 19:44,5/13/2023,Philadelphia,30,Capital One Presale,No,No
11/17/2022 19:44,3/18/2023,Glendale,65,Verified Fan Presale,No,Yes
11/17/2022 19:44,5/28/2023,East Rutherford,100,Capital One Presale,No,No
11/17/2022 19:45,3/18/2023,Glendale,16.5,Verified Fan Presale,No,Yes
11/17/2022 19:45,6/23/2023,Minneapolis,70,Verified Fan Presale,No,No
11/17/2022 19:45,7/29/2023,Santa Clara,40,Verified Fan Presale,No,No
11/17/2022 19:46,6/4/2023,Chicago,128.05,Verified Fan Presale,No,Yes
11/17/2022 19:46,5/14/2023,Philadelphia,41,Verified Fan Presale,No,No
11/17/2022 19:47,4/21/2023,Houston,50,Verified Fan Presale,No,No
11/17/2022 19:47,6/4/2023,Chicago,105,Capital One Presale,No,No
11/17/2022 19:47,5/6/2023,Nashville,56,Verified Fan Presale,No,No
11/17/2022 19:47,5/6/2023,Nashville,40,Verified Fan Presale,No,Yes
11/17/2022 19:48,6/3/2023,Chicago,64.88,Capital One Presale,No,No
11/17/2022 19:49,4/28/2023,Atlanta,60,Capital One Presale,No,Yes
11/17/2022 19:50,8/8/2023,Los Angeles,57.85,Capital One Presale,No,No
11/17/2022 19:50,7/28/2023,Santa Clara,58,Capital One Presale,Yes,No
11/17/2022 19:50,4/14/2023,Tampa,30,Verified Fan Presale,No,Yes
11/17/2022 19:50,5/12/2023,Philadelphia,116,Capital One Presale,No,No
11/17/2022 19:50,5/19/2023,Foxborough,20,Verified Fan Presale,No,Yes
11/17/2022 19:51,4/1/2023,Arlington,69,Verified Fan Presale,No,No
11/17/2022 19:52,4/15/2023,Tampa,75,Capital One Presale,No,No
11/17/2022 19:52,4/22/2023,Houston,48.45,Verified Fan Presale,No,Yes
11/17/2022 19:53,7/23/2023,Seattle,90,Capital One Presale,No,Yes
11/17/2022 19:53,7/22/2023,Seattle,100,Verified Fan Presale,No,No
11/17/2022 19:54,4/2/2023,Arlington,33.4,Verified Fan Presale,No,Yes
11/17/2022 19:54,7/23/2023,Seattle,165,Verified Fan Presale,No,No
11/17/2022 19:55,5/6/2023,Nashville,20.75,Verified Fan Presale,No,No
11/17/2022 19:55,3/25/2023,Las Vegas,50,Verified Fan Presale,No,No
11/17/2022 19:56,7/28/2023,Santa Clara,32,Verified Fan Presale,No,No
11/17/2022 19:56,7/7/2023,Kansas City,15,Verified Fan Presale,No,Yes
11/17/2022 19:56,6/4/2023,Chicago,104,Verified Fan Presale,No,Yes
11/17/2022 19:57,5/7/2023,Nashville,77.3,Verified Fan Presale,No,No
11/17/2022 19:58,6/3/2023,Cincinnati,27,Verified Fan Presale,No,No
11/17/2022 19:58,4/14/2023,Tampa,50,Verified Fan Presale,No,Yes
11/17/2022 19:59,5/6/2023,Nashville,188.25,Verified Fan Presale,No,Yes
11/17/2022 19:59,7/8/2023,Kansas City,100,Capital One Presale,No,No
11/17/2022 19:59,6/3/2023,Cincinnati,75,Capital One Presale,No,Yes
11/17/2022 20:01,7/8/2023,Kansas City,33,Verified Fan Presale,No,No
11/17/2022 20:01,5/13/2023,Philadelphia,250,Verified Fan Presale,No,No
11/17/2022 20:04,7/23/2023,Seattle,50,Verified Fan Presale,Yes,Yes
11/17/2022 20:04,3/24/2023,Las Vegas,66,Capital One Presale,No,No
11/17/2022 20:04,6/10/2023,Detroit,60,Verified Fan Presale,No,No
11/17/2022 20:07,3/18/2023,Glendale,107,Verified Fan Presale,No,No
11/17/2022 20:08,6/24/2023,Minneapolis,98,Verified Fan Presale,No,No
11/17/2022 20:09,5/28/2023,East Rutherford,29,Verified Fan Presale,No,No
11/17/2022 20:09,6/16/2023,Pittsburgh,55,Verified Fan Presale,No,No
11/17/2022 20:11,7/29/2023,Santa Clara,100,Verified Fan Presale,No,Yes
11/17/2022 20:12,7/28/2023,Santa Clara,50,Verified Fan Presale,No,No
11/17/2022 20:12,6/2/2023,Chicago,173,Capital One Presale,No,No
11/17/2022 20:12,8/9/2023,Los Angeles,90,Verified Fan Presale,No,Yes
11/17/2022 20:13,5/19/2023,Foxborough,45,Verified Fan Presale,Yes,Yes
11/17/2022 20:13,5/20/2023,Foxborough,35.3,Verified Fan Presale,No,Yes
11/17/2022 20:16,4/14/2023,Tampa,60,Verified Fan Presale,No,No
11/17/2022 20:16,8/9/2023,Los Angeles,57,Capital One Presale,No,No
11/17/2022 20:16,7/23/2023,Seattle,21,Verified Fan Presale,No,No
11/17/2022 20:17,7/22/2023,Seattle,40,Verified Fan Presale,No,No
11/17/2022 20:21,8/4/2023,Los Angeles,50,Capital One Presale,No,No
11/17/2022 20:23,5/7/2023,Nashville,78.55,Verified Fan Presale,No,Yes
11/17/2022 20:24,3/17/2023,Glendale,101,Capital One Presale,Yes,No
11/17/2022 20:25,7/29/2023,Santa Clara,53,Verified Fan Presale,No,No
11/17/2022 20:26,8/9/2023,Los Angeles,138,Capital One Presale,Yes,No
11/17/2022 20:27,5/13/2023,Philadelphia,89.4,Verified Fan Presale,No,Yes
11/17/2022 20:28,6/3/2023,Cincinnati,66.86,Capital One Presale,No,No
11/17/2022 20:30,6/3/2023,Cincinnati,66.87,Capital One Presale,No,No
11/17/2022 20:31,5/12/2023,Philadelphia,138.8,Verified Fan Presale,No,No
11/17/2022 20:33,6/3/2023,Cincinnati,67,Verified Fan Presale,No,No
11/17/2022 20:35,4/30/2023,Atlanta,57.8,Verified Fan Presale,No,No
11/17/2022 20:36,7/23/2023,Seattle,25,Verified Fan Presale,No,No
11/17/2022 20:44,8/5/2023,Los Angeles,133.8,Verified Fan Presale,No,Yes
11/17/2022 20:44,6/2/2023,Chicago,125,Verified Fan Presale,Yes,No
11/17/2022 20:45,6/4/2023,Chicago,50,Verified Fan Presale,No,No
11/17/2022 20:45,8/4/2023,Los Angeles,136.05,Capital One Presale,No,No
11/17/2022 20:46,7/29/2023,Santa Clara,20.05,Verified Fan Presale,Yes,Yes
11/17/2022 20:46,7/29/2023,Santa Clara,147,Verified Fan Presale,No,No
11/17/2022 20:46,5/13/2023,Philadelphia,37,Verified Fan Presale,No,Yes
11/17/2022 20:51,7/15/2023,Denver,55,Verified Fan Presale,Yes,No
11/17/2022 20:52,3/17/2023,Glendale,25,Verified Fan Presale,No,No
11/17/2022 20:56,7/29/2023,Santa Clara,45,Verified Fan Presale,No,No
11/17/2022 21:00,3/31/2023,Arlington,27,Verified Fan Presale,No,No
11/17/2022 21:03,6/2/2023,Chicago,80,Verified Fan Presale,No,No
11/17/2022 21:09,7/22/2023,Seattle,55,Verified Fan Presale,No,No
11/17/2022 21:10,7/22/2023,Seattle,65,Verified Fan Presale,Yes,No
11/17/2022 21:11,6/24/2023,Minneapolis,128.65,Verified Fan Presale,No,Yes
11/17/2022 21:23,8/5/2023,Los Angeles,50.75,Verified Fan Presale,No,Yes
11/17/2022 21:24,4/1/2023,Arlington,159,Capital One Presale,No,No
11/17/2022 21:28,8/4/2023,Los Angeles,116.6,Verified Fan Presale,Yes,No
11/17/2022 21:29,4/29/2023,Atlanta,17,Verified Fan Presale,No,Yes
11/17/2022 21:30,8/3/2023,Los Angeles,77.1,Capital One Presale,Yes,No
11/17/2022 21:32,4/29/2023,Atlanta,92.5,Verified Fan Presale,No,No
11/17/2022 21:33,6/3/2023,Cincinnati,62,Verified Fan Presale,No,No
11/17/2022 21:35,6/2/2023,Chicago,55,Verified Fan Presale,Yes,No
11/17/2022 21:39,5/20/2023,Foxborough,55.5,Verified Fan Presale,No,No
11/17/2022 21:39,6/4/2023,Chicago,32,Verified Fan Presale,No,No
11/17/2022 21:40,7/28/2023,Santa Clara,52,Capital One Presale,No,No
11/17/2022 21:41,3/18/2023,Glendale,90,Verified Fan Presale,No,Yes
11/17/2022 21:44,7/14/2023,Denver,115,Verified Fan Presale,Yes,No
11/17/2022 21:48,8/4/2023,Los Angeles,116.6,Capital One Presale,Yes,No
11/17/2022 21:51,5/5/2023,Nashville,40,Verified Fan Presale,No,No
11/17/2022 21:53,6/4/2023,Chicago,52,Verified Fan Presale,No,No
11/17/2022 21:56,8/9/2023,Los Angeles,37,Verified Fan Presale,No,No
11/17/2022 21:59,7/8/2023,Kansas City,50,Capital One Presale,No,No
11/17/2022 22:03,7/29/2023,Santa Clara,102.6,Verified Fan Presale,Yes,Yes
11/17/2022 22:06,7/28/2023,Santa Clara,147.25,Capital One Presale,Yes,Yes
11/17/2022 22:06,5/28/2023,East Rutherford,25.55,Capital One Presale,No,Yes
11/17/2022 22:08,7/15/2023,Denver,45,Verified Fan Presale,No,No
11/17/2022 22:09,7/29/2023,Santa Clara,58,Verified Fan Presale,No,No
11/17/2022 22:13,3/25/2023,Las Vegas,42,Verified Fan Presale,No,No
11/17/2022 22:14,8/4/2023,Los Angeles,58,Capital One Presale,Yes,No
11/17/2022 22:16,4/23/2023,Houston,25,Verified Fan Presale,No,No
11/17/2022 22:20,7/15/2023,Denver,66,Verified Fan Presale,No,Yes
11/17/2022 22:25,6/9/2023,Detroit,80,Verified Fan Presale,No,No
11/17/2022 22:28,3/17/2023,Glendale,110,Verified Fan Presale,Yes,No
11/17/2022 22:29,5/7/2023,Nashville,30.7,Verified Fan Presale,No,No
11/17/2022 22:30,3/25/2023,Las Vegas,68,Capital One Presale,No,Yes
11/17/2022 22:32,7/22/2023,Seattle,20,Verified Fan Presale,No,Yes
11/17/2022 22:36,6/23/2023,Minneapolis,100,Verified Fan Presale,No,No
11/17/2022 22:46,7/7/2023,Kansas City,25,Verified Fan Presale,No,No
11/17/2022 23:10,7/23/2023,Seattle,24,Verified Fan Presale,No,No
11/17/2022 23:16,7/22/2023,Seattle,141.8,Verified Fan Presale,No,Yes
11/17/2022 23:30,3/18/2023,Glendale,67,Verified Fan Presale,No,Yes
11/17/2022 23:39,7/28/2023,Santa Clara,55,Verified Fan Presale,No,No
11/17/2022 23:51,5/28/2023,East Rutherford,51.85,Verified Fan Presale,Yes,No
11/18/2022 1:01,7/23/2023,Seattle,52.6,Verified Fan Presale,No,No
11/18/2022 1:23,3/17/2023,Glendale,63.45,Verified Fan Presale,No,No
11/18/2022 1:34,5/28/2023,East Rutherford,130,Verified Fan Presale,No,Yes
11/18/2022 1:51,5/28/2023,East Rutherford,30,Verified Fan Presale,No,No
11/18/2022 2:30,3/24/2023,Las Vegas,76.05,Verified Fan Presale,Yes,Yes
11/18/2022 2:43,7/23/2023,Seattle,63.5,Verified Fan Presale,No,No
11/18/2022 3:20,7/15/2023,Denver,66.25,Verified Fan Presale,No,No
11/18/2022 3:55,4/13/2023,Tampa,25,Verified Fan Presale,No,No
11/18/2022 3:56,4/15/2023,Tampa,121,Verified Fan Presale,No,Yes
11/18/2022 3:57,5/26/2023,East Rutherford,10,Verified Fan Presale,No,No
11/18/2022 4:05,6/3/2023,Cincinnati,98,Verified Fan Presale,No,No
11/18/2022 4:05,6/24/2023,Minneapolis,78.28,Verified Fan Presale,Yes,No
11/18/2022 4:12,6/17/2023,Pittsburgh,100,Verified Fan Presale,No,Yes
11/18/2022 5:22,6/17/2023,Pittsburgh,70,Verified Fan Presale,No,No
11/18/2022 5:51,4/22/2023,Houston,72,Verified Fan Presale,No,Yes
11/18/2022 5:52,5/12/2023,Philadelphia,39.55,Verified Fan Presale,No,No
11/18/2022 6:02,4/14/2023,Tampa,26,Verified Fan Presale,No,No
11/18/2022 6:34,7/15/2023,Denver,50,Capital One Presale,No,Yes
11/18/2022 6:34,4/22/2023,Houston,80,Verified Fan Presale,No,Yes
11/18/2022 6:41,6/17/2023,Pittsburgh,70,Verified Fan Presale,No,Yes
11/18/2022 6:47,6/17/2023,Pittsburgh,70,Verified Fan Presale,No,Yes
11/18/2022 7:05,3/18/2023,Glendale,63,Capital One Presale,No,No
11/18/2022 7:16,4/15/2023,Tampa,100,Capital One Presale,No,No
11/18/2022 7:16,6/9/2023,Detroit,200,Capital One Presale,Yes,No
11/18/2022 7:55,7/22/2023,Seattle,40,Verified Fan Presale,No,No
11/18/2022 7:56,7/22/2023,Seattle,52,Verified Fan Presale,No,No
11/18/2022 7:58,5/27/2023,East Rutherford,43.35,Capital One Presale,No,Yes
11/18/2022 8:30,6/4/2023,Chicago,124.95,Capital One Presale,No,No
11/18/2022 8:43,3/25/2023,Las Vegas,80.35,Verified Fan Presale,No,No
11/18/2022 8:47,7/28/2023,Santa Clara,54.85,Verified Fan Presale,No,No
11/18/2022 9:34,3/18/2023,Glendale,63,Verified Fan Presale,No,No
11/18/2022 9:59,3/24/2023,Las Vegas,18,Verified Fan Presale,No,No
11/18/2022 10:16,5/20/2023,Foxborough,125,Verified Fan Presale,No,Yes
11/18/2022 11:16,4/22/2023,Houston,100,Verified Fan Presale,No,No
11/18/2022 11:36,7/15/2023,Denver,137.65,Capital One Presale,No,Yes
11/18/2022 12:00,7/23/2023,Seattle,70,Verified Fan Presale,No,No
11/18/2022 12:15,7/23/2023,Seattle,50,Verified Fan Presale,No,No
11/18/2022 12:16,8/3/2023,Los Angeles,80.65,Capital One Presale,Yes,No
11/18/2022 14:18,8/4/2023,Los Angeles,43,Verified Fan Presale,No,No
11/18/2022 14:25,5/14/2023,Philadelphia,40,Verified Fan Presale,No,No
11/18/2022 14:57,7/23/2023,Seattle,61,Verified Fan Presale,No,No
11/18/2022 15:20,7/23/2023,Seattle,65,Verified Fan Presale,No,No
11/18/2022 20:41,7/23/2023,Seattle,25,Verified Fan Presale,No,No
11/18/2022 21:13,8/3/2023,Los Angeles,26,Verified Fan Presale,No,No
11/19/2022 9:08,4/15/2023,Tampa,83,Capital One Presale,Yes,No
11/19/2022 10:16,8/4/2023,Los Angeles,38.9,Verified Fan Presale,No,No
11/19/2022 19:41,6/2/2023,Chicago,88,Verified Fan Presale,No,No
11/20/2022 6:13,4/15/2023,Tampa,77.35,Capital One Presale,No,Yes
11/20/2022 6:14,4/14/2023,Tampa,27.35,Verified Fan Presale,No,Yes
11/20/2022 13:09,7/29/2023,Santa Clara,50,Verified Fan Presale,No,Yes
11/22/2022 18:20,7/7/2023,Kansas City,72.3,Capital One Presale,No,No
11/23/2022 8:54,8/8/2023,Los Angeles,100,Capital One Presale,No,No
11/24/2022 12:18,4/13/2023,Tampa,50,Capital One Presale,No,No
2/26/2023 21:46,7/22/2023,Seattle,30,Verified Fan Presale,No,Yes
8/2/2023 7:38,6/3/2023,Cincinnati,76,Verified Fan Presale,No,Yes
